episode,step,cluster_id,selected_uav_id,selected_uav_rate_bps,match,success_probability
6,12,3,10,84943459.69056794,1,1.0
6,13,0,2,61424784.33540535,1,1.0
6,13,1,3,62979775.39869482,1,1.0
6,13,2,8,65953507.94283872,1,1.0
6,13,3,10,78397010.76882191,1,1.0
6,14,0,2,92741578.3524671,1,1.0
6,14,1,3,85269698.44961008,1,1.0
6,14,2,8,65269678.60403548,1,1.0
6,14,3,10,79525499.08317418,1,1.0
6,15,0,2,63937919.30986479,1,1.0
6,15,1,3,65760341.82520975,1,1.0
6,15,2,8,68340840.79200569,1,1.0
6,15,3,11,83390158.2293958,1,1.0
6,16,0,2,69455928.45766173,1,1.0
6,16,1,4,71987892.53362148,1,1.0
6,16,2,8,59733843.76288609,1,1.0
6,16,3,11,70215145.81612496,1,1.0
6,17,0,2,102564521.71597219,1,1.0
6,17,1,3,69821868.99271236,1,1.0
6,17,2,8,68881622.6266724,1,1.0
6,17,3,10,83658641.95739098,1,1.0
6,18,0,2,70386225.73912212,1,1.0
6,18,1,3,102287434.54176031,1,1.0
6,18,2,7,64806337.600000806,1,1.0
6,18,3,11,72186664.61602727,1,1.0
6,19,0,2,66361168.657877594,1,1.0
6,19,1,3,63540516.521862276,1,1.0
6,19,2,8,83627082.4696671,1,1.0
6,19,3,11,93634461.62042515,1,1.0
6,20,0,0,71616942.59867269,1,1.0
6,20,1,3,83444232.77368866,1,1.0
6,20,2,8,81388992.39301853,1,1.0
6,20,3,10,83736056.4663398,1,1.0
6,21,0,2,93722837.91616365,1,1.0
6,21,1,4,69102216.97867908,1,1.0
6,21,2,8,98459021.20783655,1,1.0
6,21,3,10,72747508.4602948,1,1.0
6,22,0,2,118272837.9028373,1,1.0
6,22,1,3,104208996.86458988,1,1.0
6,22,2,8,78695899.52432746,1,1.0
6,22,3,10,65954894.31411179,1,1.0
6,23,0,2,81031542.19089824,1,1.0
6,23,1,3,72481926.51542066,1,1.0
6,23,2,8,67549087.54036812,1,1.0
6,23,3,10,57673300.91858729,1,1.0
7,0,0,2,86793132.01308976,1,1.0
7,0,1,4,64505233.60731245,1,1.0
7,0,2,8,98562307.23940855,1,1.0
7,0,3,11,83101850.99049427,1,1.0
7,1,0,2,72051983.10888387,1,1.0
7,1,1,3,70288891.31917094,1,1.0
7,1,2,7,64360598.76574996,1,1.0
7,1,3,11,69658841.10473377,1,1.0
7,2,0,0,58735741.66776112,1,1.0
7,2,1,3,61936610.641360566,1,1.0
7,2,2,6,67759652.62616374,1,1.0
7,2,3,11,75752727.39219017,1,1.0
7,3,0,2,67296270.07760476,1,1.0
7,3,1,3,69198688.82445388,1,1.0
7,3,2,8,55601824.009962134,1,1.0
7,3,3,10,73346800.16485742,1,1.0
7,4,0,2,58819776.011507995,1,1.0
7,4,1,4,75324837.00210711,1,1.0
7,4,2,6,77122668.4348523,1,1.0
7,4,3,10,72280723.7840897,1,1.0
7,5,0,0,74734462.61984403,1,1.0
7,5,1,3,81626757.86392155,1,1.0
7,5,2,7,85645601.47673036,1,1.0
7,5,3,10,90999880.00929433,1,1.0
7,6,0,2,68081514.74982812,1,1.0
7,6,1,4,60904822.30656686,1,1.0
7,6,2,6,55626712.42419759,1,1.0
7,6,3,11,73394213.33146071,1,1.0
7,7,0,2,69142991.75673716,1,1.0
7,7,1,3,82811075.5158085,1,1.0
7,7,2,8,67572316.12413643,1,1.0
7,7,3,10,73429120.22200976,1,1.0
7,8,0,0,85988028.48627692,1,1.0
7,8,1,4,67428186.90290155,1,1.0
7,8,2,8,71941862.11120869,1,1.0
7,8,3,11,79030189.2200712,1,1.0
7,9,0,2,91059906.87579454,1,1.0
7,9,1,3,66919137.49214656,1,1.0
7,9,2,8,88289129.49470179,1,1.0
7,9,3,10,145499859.0001761,1,1.0
7,10,0,2,88353588.48576692,1,1.0
7,10,1,3,70428056.5602768,1,1.0
7,10,2,6,67591101.22225802,1,1.0
7,10,3,10,93795829.09896141,1,1.0
7,11,0,2,67355286.1333017,1,1.0
7,11,1,3,101821675.4238595,1,1.0
7,11,2,8,55081291.38114123,1,1.0
7,11,3,10,99140221.73928134,1,1.0
7,12,0,2,77396655.16476434,1,1.0
7,12,1,3,88343145.71897124,1,1.0
7,12,2,8,90705945.48088613,1,1.0
7,12,3,9,73296725.88442117,1,1.0
7,13,0,2,68352106.39412789,1,1.0
7,13,1,4,61028077.032614216,1,1.0
7,13,2,8,74727650.30296089,1,1.0
7,13,3,11,69559176.79884651,1,1.0
7,14,0,2,81345645.47915003,1,1.0
7,14,1,3,67881015.15019459,1,1.0
7,14,2,8,61428286.27795897,1,1.0
7,14,3,10,116677358.43918587,1,1.0
7,15,0,2,97389806.88228697,1,1.0
7,15,1,4,65002985.68027009,1,1.0
7,15,2,8,111015599.77972229,1,1.0
7,15,3,10,81942405.39656138,1,1.0
7,16,0,1,56572278.02015493,1,1.0
7,16,1,4,71036133.26149234,1,1.0
7,16,2,8,70058537.78787814,1,1.0
7,16,3,10,74591213.56807673,1,1.0
7,17,0,2,77600126.79072922,1,1.0
7,17,1,4,68416928.15595295,1,1.0
7,17,2,7,72456310.20123945,1,1.0
7,17,3,11,69265359.94596636,1,1.0
7,18,0,2,80560707.8964886,1,1.0
7,18,1,5,61839316.41249544,1,1.0
7,18,2,6,73017993.60874343,1,1.0
7,18,3,10,102958489.52527517,1,1.0
7,19,0,2,65881158.90584485,1,1.0
7,19,1,3,98840534.18192482,1,1.0
7,19,2,6,78037386.63946995,1,1.0
7,19,3,10,77970080.97752549,1,1.0
7,20,0,0,125746103.40824142,1,1.0
7,20,1,4,70944475.90403739,1,1.0
7,20,2,8,83353886.0131802,1,1.0
7,20,3,11,75443581.51153395,1,1.0
7,21,0,2,65747669.57458144,1,1.0
7,21,1,3,87186532.25004072,1,1.0
7,21,2,7,59740727.6601966,1,1.0
7,21,3,10,73266092.87726499,1,1.0
7,22,0,2,74367208.63656668,1,1.0
7,22,1,3,61555832.80115441,1,1.0
7,22,2,8,98762592.54458483,1,1.0
7,22,3,10,86347086.90007697,1,1.0
7,23,0,2,86216396.58937325,1,1.0
7,23,1,4,80511534.20220535,1,1.0
7,23,2,8,71842522.6966146,1,1.0
7,23,3,10,70005593.45471641,1,1.0
8,0,0,0,69579749.19781157,1,1.0
8,0,1,3,97687817.91545594,1,1.0
8,0,2,8,80130067.19939308,1,1.0
8,0,3,10,78407341.30264723,1,1.0
8,1,0,0,70414723.89510837,1,1.0
8,1,1,3,63363156.90518755,1,1.0
8,1,2,8,71010738.31093076,1,1.0
8,1,3,11,97752455.18621612,1,1.0
8,2,0,0,55506208.25484257,1,1.0
8,2,1,3,74177464.77091368,1,1.0
8,2,2,8,78087986.49842216,1,1.0
8,2,3,11,85509426.87434779,1,1.0
8,3,0,2,76549182.98596099,1,1.0
8,3,1,4,62901069.41268344,1,1.0
8,3,2,7,70065428.5141814,1,1.0
8,3,3,10,91633728.99096644,1,1.0
8,4,0,2,128415501.2847194,1,1.0
8,4,1,4,73598500.95418851,1,1.0
8,4,2,8,77478192.54707213,1,1.0
8,4,3,10,82664652.67425363,1,1.0
8,5,0,2,70547630.99785602,1,1.0
8,5,1,4,69439202.81031653,1,1.0
8,5,2,7,59392751.00770727,1,1.0
8,5,3,10,62340401.50461463,1,1.0
8,6,0,2,90024451.77279156,1,1.0
8,6,1,3,85537648.52924694,1,1.0
8,6,2,8,73255766.55820298,1,1.0
8,6,3,11,68528544.68799478,1,1.0
8,7,0,0,124795412.77375089,1,1.0
8,7,1,4,81610365.47184795,1,1.0
8,7,2,8,87317325.66467571,1,1.0
8,7,3,10,74841821.20069432,1,1.0
8,8,0,2,79157384.7966407,1,1.0
8,8,1,4,82882769.65603834,1,1.0
8,8,2,7,63851938.198500395,1,1.0
8,8,3,10,83438386.20753992,1,1.0
8,9,0,0,63801076.602376916,1,1.0
8,9,1,4,72575847.26861994,1,1.0
8,9,2,8,69481028.67120308,1,1.0
8,9,3,10,65631863.93569542,1,1.0
8,10,0,2,69193335.69810443,1,1.0
8,10,1,4,76369289.25859122,1,1.0
8,10,2,7,81915690.92119665,1,1.0
8,10,3,10,91698465.01334922,1,1.0
8,11,0,2,58722320.14261911,1,1.0
8,11,1,3,103641398.56100245,1,1.0
8,11,2,7,97661148.92447017,1,1.0
8,11,3,10,91254976.62183726,1,1.0
8,12,0,2,99257032.64877549,1,1.0
8,12,1,3,68472546.38569051,1,1.0
8,12,2,6,56905031.524493575,1,1.0
8,12,3,10,91808912.17827272,1,1.0
8,13,0,2,107603566.7432444,1,1.0
8,13,1,3,72475392.3145088,1,1.0
8,13,2,6,75425874.62464514,1,1.0
8,13,3,10,114104434.00817159,1,1.0
8,14,0,0,67263740.81209423,1,1.0
8,14,1,3,63445604.89127687,1,1.0
8,14,2,8,70252223.0102262,1,1.0
8,14,3,10,86109425.83077359,1,1.0
8,15,0,1,64193248.215105645,1,1.0
8,15,1,3,61580791.05640588,1,1.0
8,15,2,7,57790316.30226328,1,1.0
8,15,3,10,69875570.62609516,1,1.0
8,16,0,1,70619632.48900251,1,1.0
8,16,1,3,79185084.37229401,1,1.0
8,16,2,7,81271047.64993238,1,1.0
8,16,3,10,80474882.60668594,1,1.0
8,17,0,0,69245409.32119365,1,1.0
8,17,1,3,75714483.77306828,1,1.0
8,17,2,7,72409572.82178928,1,1.0
8,17,3,10,73989478.44422199,1,1.0
8,18,0,2,86172310.24861953,1,1.0
8,18,1,3,75823056.34010856,1,1.0
8,18,2,8,72794738.03627752,1,1.0
8,18,3,10,74002710.92324315,1,1.0
8,19,0,2,87403403.98474944,1,1.0
8,19,1,3,71647302.53718159,1,1.0
8,19,2,8,59976350.78577552,1,1.0
8,19,3,11,69226050.30525334,1,1.0
8,20,0,2,74177033.7241386,1,1.0
8,20,1,4,72529778.99679068,1,1.0
8,20,2,6,75216380.98597565,1,1.0
8,20,3,10,100960814.57899457,1,1.0
8,21,0,0,67237987.5996147,1,1.0
8,21,1,3,91893292.72821449,1,1.0
8,21,2,7,68526737.9264774,1,1.0
8,21,3,10,69941597.34753422,1,1.0
8,22,0,0,69246508.15781826,1,1.0
8,22,1,4,69373027.14522348,1,1.0
8,22,2,7,76355055.18106082,1,1.0
8,22,3,10,79812868.44959114,1,1.0
8,23,0,2,99170016.14186352,1,1.0
8,23,1,3,64551890.31701648,1,1.0
8,23,2,7,63110202.16408361,1,1.0
8,23,3,10,87813331.6992484,1,1.0
9,0,0,0,69557621.23793966,1,1.0
9,0,1,3,74092746.71497361,1,1.0
9,0,2,8,66209562.320586324,1,1.0
9,0,3,10,70684879.47899432,1,1.0
9,1,0,2,79606640.64567333,1,1.0
9,1,1,3,85291395.3714152,1,1.0
9,1,2,8,68221912.89555614,1,1.0
9,1,3,10,67888852.88699129,1,1.0
9,2,0,2,83116933.99074084,1,1.0
9,2,1,3,84846258.96196665,1,1.0
9,2,2,8,76821429.79046673,1,1.0
9,2,3,11,77693290.4291283,1,1.0
9,3,0,2,97345890.48554845,1,1.0
9,3,1,3,70003824.65924053,1,1.0
9,3,2,8,64409398.089164816,1,1.0
9,3,3,11,65521797.54969498,1,1.0
9,4,0,2,82077795.03185248,1,1.0
9,4,1,3,84017231.41861229,1,1.0
9,4,2,8,65080386.62624565,1,1.0
9,4,3,10,61941840.39735687,1,1.0
9,5,0,0,64859546.893692516,1,1.0
9,5,1,3,89837343.43475464,1,1.0
9,5,2,8,85409428.95379722,1,1.0
9,5,3,10,90208642.63011566,1,1.0
9,6,0,2,99519857.06688976,1,1.0
9,6,1,4,60238504.776086226,1,1.0
9,6,2,7,67227352.96481998,1,1.0
9,6,3,11,118729107.22798778,1,1.0
9,7,0,2,67519086.30588368,1,1.0
9,7,1,3,57662098.23583399,1,1.0
9,7,2,8,67566728.82743184,1,1.0
9,7,3,10,73596025.97128755,1,1.0
9,8,0,2,70768112.50723788,1,1.0
9,8,1,4,69699353.86120056,1,1.0
9,8,2,8,72958879.46405339,1,1.0
9,8,3,11,86910763.04679418,1,1.0
9,9,0,2,72017125.18754594,1,1.0
9,9,1,3,109690407.88083778,1,1.0
9,9,2,8,83476293.96077111,1,1.0
9,9,3,10,74003934.54642735,1,1.0
9,10,0,2,80219777.94098645,1,1.0
9,10,1,4,85055450.04608673,1,1.0
9,10,2,8,55291696.87303419,1,1.0
9,10,3,10,112348792.44487062,1,1.0
9,11,0,2,69946378.72472847,1,1.0
9,11,1,3,73471191.07196447,1,1.0
9,11,2,8,81290711.61230518,1,1.0
9,11,3,11,74975721.83659585,1,1.0
9,12,0,0,64613877.26388467,1,1.0
9,12,1,3,86593879.23953259,1,1.0
9,12,2,8,74080234.79047143,1,1.0
9,12,3,11,84437375.32411778,1,1.0
9,13,0,0,65900467.47323468,1,1.0
9,13,1,3,99917836.64810339,1,1.0
9,13,2,8,67189129.01987301,1,1.0
9,13,3,10,79697946.23489258,1,1.0
9,14,0,2,77717913.53288949,1,1.0
9,14,1,3,60744862.78968632,1,1.0
9,14,2,6,64410617.68076944,1,1.0
9,14,3,10,91826638.29364863,1,1.0
9,15,0,2,73461776.04866824,1,1.0
9,15,1,3,70944899.19051199,1,1.0
9,15,2,7,68296038.66393812,1,1.0
9,15,3,11,62023146.84348582,1,1.0
9,16,0,2,60783843.97096137,1,1.0
9,16,1,4,69407271.25242446,1,1.0
9,16,2,7,69987256.87923819,1,1.0
9,16,3,10,91732517.28536834,1,1.0
9,17,0,0,69577583.79570064,1,1.0
9,17,1,3,95751214.65712433,1,1.0
9,17,2,7,65671822.91948895,1,1.0
9,17,3,10,75833922.94232418,1,1.0
9,18,0,2,70780741.35206018,1,1.0
9,18,1,3,92101914.8124236,1,1.0
9,18,2,7,57186806.17216417,1,1.0
9,18,3,11,116209562.23426245,1,1.0
9,19,0,2,94100186.16969201,1,1.0
9,19,1,3,87824268.73558909,1,1.0
9,19,2,8,74754555.96500407,1,1.0
9,19,3,10,126901836.91041997,1,1.0
9,20,0,2,61283219.352901556,1,1.0
9,20,1,3,59620197.199528344,1,1.0
9,20,2,8,55159325.20509795,1,1.0
9,20,3,10,68998840.73299637,1,1.0
9,21,0,2,76257844.643743,1,1.0
9,21,1,4,70264765.15796639,1,1.0
9,21,2,8,105705516.22640564,1,1.0
9,21,3,10,94718192.05974129,1,1.0
9,22,0,0,67458587.05808884,1,1.0
9,22,1,4,71647842.47204602,1,1.0
9,22,2,6,74101591.16505669,1,1.0
9,22,3,10,66625693.67274958,1,1.0
9,23,0,2,108020958.87548316,1,1.0
9,23,1,4,69039156.8775395,1,1.0
9,23,2,8,70132980.6274485,1,1.0
9,23,3,11,69769724.29384312,1,1.0
10,0,0,0,65452076.43325606,1,1.0
10,0,1,5,73768789.82962924,1,1.0
10,0,2,8,92504535.95001212,1,1.0
10,0,3,10,91241596.49478976,1,1.0
10,1,0,2,72895699.08837536,1,1.0
10,1,1,4,71983916.27571383,1,1.0
10,1,2,7,72945047.91746597,1,1.0
10,1,3,11,75670860.23291138,1,1.0
10,2,0,2,81069759.33116443,1,1.0
10,2,1,3,63118399.25102924,1,1.0
10,2,2,8,56719987.21595936,1,1.0
10,2,3,11,69070924.34992556,1,1.0
10,3,0,2,75000376.25447308,1,1.0
10,3,1,3,65054281.36852615,1,1.0
10,3,2,8,69521589.4094888,1,1.0
10,3,3,11,80796215.51384981,1,1.0
10,4,0,2,98079612.64377122,1,1.0
10,4,1,3,75662641.59588727,1,1.0
10,4,2,8,65684529.02337838,1,1.0
10,4,3,10,96195986.34786841,1,1.0
10,5,0,2,130314841.15642215,1,1.0
10,5,1,3,69648887.56595661,1,1.0
10,5,2,6,70356988.46189633,1,1.0
10,5,3,10,88060766.11636126,1,1.0
10,6,0,2,76644237.54732005,1,1.0
10,6,1,4,77334759.64324,1,1.0
10,6,2,8,86791831.75904644,1,1.0
10,6,3,10,85100448.67522623,1,1.0
10,7,0,2,93577003.50272289,1,1.0
10,7,1,4,76418764.63739166,1,1.0
10,7,2,7,62206529.071279585,1,1.0
10,7,3,11,66899726.95149497,1,1.0
10,8,0,2,84382785.0745323,1,1.0
10,8,1,3,81306220.90341695,1,1.0
10,8,2,8,58404807.03826567,1,1.0
10,8,3,11,84965297.4487277,1,1.0
10,9,0,1,78052684.9716713,1,1.0
10,9,1,3,81227684.02928917,1,1.0
10,9,2,6,63898703.425521016,1,1.0
10,9,3,10,72326487.94337277,1,1.0
10,10,0,2,77253692.69189417,1,1.0
10,10,1,4,81543453.13666122,1,1.0
10,10,2,6,88254129.28735381,1,1.0
10,10,3,10,73022261.33919574,1,1.0
10,11,0,2,66483845.25173802,1,1.0
10,11,1,3,101295998.64496021,1,1.0
10,11,2,8,76344256.05378217,1,1.0
10,11,3,10,88445159.07694471,1,1.0
10,12,0,2,84059563.5056107,1,1.0
10,12,1,5,63839157.563129164,1,1.0
10,12,2,8,64545046.56853646,1,1.0
10,12,3,10,75255416.96243326,1,1.0
10,13,0,0,67455127.87114924,1,1.0
10,13,1,4,62623498.624058954,1,1.0
10,13,2,8,71117268.37495948,1,1.0
10,13,3,10,97597792.38322024,1,1.0
10,14,0,1,63576465.39609027,1,1.0
10,14,1,3,72401947.24503486,1,1.0
10,14,2,7,77806788.267918,1,1.0
10,14,3,10,80826087.90878738,1,1.0
10,15,0,1,67644327.10783468,1,1.0
10,15,1,3,68057786.75210772,1,1.0
10,15,2,8,76930482.57646519,1,1.0
10,15,3,10,72618680.00282112,1,1.0
10,16,0,2,70822195.8856151,1,1.0
10,16,1,3,71804805.70111609,1,1.0
10,16,2,7,72181003.3980417,1,1.0
10,16,3,10,76144237.52991441,1,1.0
10,17,0,2,86184735.1285548,1,1.0
10,17,1,3,85845116.87258953,1,1.0
10,17,2,7,71966192.36493236,1,1.0
10,17,3,11,70093284.2036387,1,1.0
10,18,0,2,71062622.84497413,1,1.0
10,18,1,4,82193155.50573425,1,1.0
10,18,2,8,85979060.90512528,1,1.0
10,18,3,10,72955445.99832219,1,1.0
10,19,0,2,67586734.87103625,1,1.0
10,19,1,4,72891727.09946083,1,1.0
10,19,2,8,61852541.409678735,1,1.0
10,19,3,10,84063851.9777642,1,1.0
10,20,0,2,89255474.93849131,1,1.0
10,20,1,3,85594839.72423282,1,1.0
10,20,2,6,59408151.087921225,1,1.0
10,20,3,10,96285865.61059085,1,1.0
10,21,0,1,59430688.797243,1,1.0
10,21,1,3,68337959.80018356,1,1.0
10,21,2,8,65315969.489217035,1,1.0
10,21,3,10,78998577.61546485,1,1.0
10,22,0,2,63503739.99922874,1,1.0
10,22,1,3,72111897.41636313,1,1.0
10,22,2,8,74631006.55679987,1,1.0
10,22,3,10,80537288.5815465,1,1.0
10,23,0,2,69102531.18320522,1,1.0
10,23,1,3,78564592.21838826,1,1.0
10,23,2,8,57961906.79533331,1,1.0
10,23,3,11,76686783.07451548,1,1.0
11,0,0,2,70366522.75737074,1,1.0
11,0,1,3,83138581.70492588,1,1.0
11,0,2,6,53989882.30855631,1,1.0
11,0,3,10,79765681.36459367,1,1.0
11,1,0,0,89840808.1972402,1,1.0
11,1,1,3,76807885.97817674,1,1.0
11,1,2,7,63336006.65442138,1,1.0
11,1,3,11,75589922.47574057,1,1.0
11,2,0,0,57522039.68099306,1,1.0
11,2,1,4,66092680.243853435,1,1.0
11,2,2,8,74853388.49114725,1,1.0
11,2,3,10,76742399.4960541,1,1.0
11,3,0,2,71869468.46852583,1,1.0
11,3,1,4,66334461.1326068,1,1.0
11,3,2,8,67838982.63299209,1,1.0
11,3,3,11,67628548.05177781,1,1.0
11,4,0,2,71167298.24968544,1,1.0
11,4,1,4,55764994.012830354,1,1.0
11,4,2,8,60304152.701873794,1,1.0
11,4,3,10,72561770.58502962,1,1.0
11,5,0,2,75155401.3892063,1,1.0
11,5,1,4,95020047.00893599,1,1.0
11,5,2,8,92987027.85019352,1,1.0
11,5,3,10,95813671.88993688,1,1.0
11,6,0,2,69851694.18107021,1,1.0
11,6,1,4,76869314.4557308,1,1.0
11,6,2,7,61852319.0610036,1,1.0
11,6,3,11,72808565.83097945,1,1.0
11,7,0,0,61768066.84233376,1,1.0
11,7,1,3,75804675.37549412,1,1.0
11,7,2,8,78626524.19252367,1,1.0
11,7,3,10,103908411.3998993,1,1.0
11,8,0,2,57631713.072120436,1,1.0
11,8,1,3,78355467.8999866,1,1.0
11,8,2,8,80148185.75646234,1,1.0
11,8,3,10,61397060.14597568,1,1.0
11,9,0,2,55726699.29263576,1,1.0
11,9,1,3,73796652.87387711,1,1.0
11,9,2,8,61617609.61498841,1,1.0
11,9,3,11,77298006.71775697,1,1.0
11,10,0,2,74071988.79646584,1,1.0
11,10,1,4,71802498.59683052,1,1.0
11,10,2,8,55570767.84249183,1,1.0
11,10,3,11,105101281.25344598,1,1.0
11,11,0,2,98464716.64758128,1,1.0
11,11,1,3,71604183.82787451,1,1.0
11,11,2,7,55314240.37573699,1,1.0
11,11,3,10,72988718.07670927,1,1.0
11,12,0,0,68668179.32325515,1,1.0
11,12,1,3,81506277.18945764,1,1.0
11,12,2,8,67600568.14231226,1,1.0
11,12,3,11,111621908.33407488,1,1.0
11,13,0,2,64577032.69291989,1,1.0
11,13,1,3,63886503.50009989,1,1.0
11,13,2,8,69394471.96045302,1,1.0
11,13,3,10,70551051.68333955,1,1.0
11,14,0,0,64020024.24553456,1,1.0
11,14,1,3,67395524.2255856,1,1.0
11,14,2,8,58760545.00371383,1,1.0
11,14,3,10,83575009.02237295,1,1.0
11,15,0,2,64251780.38448508,1,1.0
11,15,1,3,63791050.44000916,1,1.0
11,15,2,6,61745687.62718144,1,1.0
11,15,3,10,62950074.807713106,1,1.0
11,16,0,2,83827961.5275103,1,1.0
11,16,1,3,55674765.253471546,1,1.0
11,16,2,7,69296365.77360462,1,1.0
11,16,3,10,73908332.90822154,1,1.0
11,17,0,1,66802256.12371178,1,1.0
11,17,1,3,62423942.124216124,1,1.0
11,17,2,8,52139133.17739621,1,1.0
11,17,3,10,88051784.37232028,1,1.0
11,18,0,0,63493535.10481493,1,1.0
11,18,1,3,67439788.30097678,1,1.0
11,18,2,8,73982373.91320613,1,1.0
11,18,3,10,79828241.88420652,1,1.0
11,19,0,2,75008431.6752668,1,1.0
11,19,1,3,72981934.269479,1,1.0
11,19,2,8,83894577.46820055,1,1.0
11,19,3,11,77767731.65242612,1,1.0
11,20,0,2,72953536.41907662,1,1.0
11,20,1,3,118754089.35641174,1,1.0
11,20,2,7,63869609.77034521,1,1.0
11,20,3,10,60553507.6630544,1,1.0
11,21,0,2,59475393.85662353,1,1.0
11,21,1,3,69756114.17428121,1,1.0
11,21,2,8,82078872.29541999,1,1.0
11,21,3,10,70752849.77326742,1,1.0
11,22,0,2,77199231.1458324,1,1.0
11,22,1,4,68589103.3134841,1,1.0
11,22,2,8,66491526.22182068,1,1.0
11,22,3,11,70903924.17303653,1,1.0
11,23,0,2,98602670.06725226,1,1.0
11,23,1,3,60464683.33850833,1,1.0
11,23,2,8,86447489.27896327,1,1.0
11,23,3,10,87833512.9021194,1,1.0
12,0,0,2,72766690.93311091,1,1.0
12,0,1,4,78249101.96328136,1,1.0
12,0,2,6,75835489.28810965,1,1.0
12,0,3,11,68846414.2800322,1,1.0
12,1,0,2,67918389.43136974,1,1.0
12,1,1,4,61524325.13541375,1,1.0
12,1,2,8,63615266.32179078,1,1.0
12,1,3,11,62800820.23916907,1,1.0
12,2,0,1,74469204.05366328,1,1.0
12,2,1,4,69129073.8835596,1,1.0
12,2,2,8,80331077.28354372,1,1.0
12,2,3,10,106429756.28855215,1,1.0
12,3,0,2,72150816.2707604,1,1.0
12,3,1,3,71194888.78662236,1,1.0
12,3,2,8,66727901.794846326,1,1.0
12,3,3,10,100165154.30264904,1,1.0
12,4,0,2,100958370.98360455,1,1.0
12,4,1,3,69049878.37432508,1,1.0
12,4,2,8,63604699.20070362,1,1.0
12,4,3,10,89073216.8418931,1,1.0
12,5,0,2,72926194.82914993,1,1.0
12,5,1,4,54826584.212807536,1,1.0
12,5,2,8,71302284.83461238,1,1.0
12,5,3,11,63498610.580190934,1,1.0
12,6,0,2,73399426.39887287,1,1.0
12,6,1,4,61341883.45368486,1,1.0
12,6,2,8,79719039.47728963,1,1.0
12,6,3,10,85091594.42207973,1,1.0
12,7,0,2,79136589.46919316,1,1.0
12,7,1,3,75821433.54095528,1,1.0
12,7,2,6,55858717.975461446,1,1.0
12,7,3,10,70267484.78836858,1,1.0
12,8,0,2,67772781.78395964,1,1.0
12,8,1,4,73714259.74585764,1,1.0
12,8,2,8,60756645.46386765,1,1.0
12,8,3,10,88796793.175519,1,1.0
12,9,0,2,62650526.349982545,1,1.0
12,9,1,3,107018038.16486046,1,1.0
12,9,2,7,70183023.44537236,1,1.0
12,9,3,10,83303746.63586923,1,1.0
12,10,0,2,70054381.5476273,1,1.0
12,10,1,3,96648979.20976119,1,1.0
12,10,2,7,60913757.61403718,1,1.0
12,10,3,10,82335652.30255136,1,1.0
12,11,0,2,62398878.822437406,1,1.0
12,11,1,4,67174902.95653947,1,1.0
12,11,2,8,67201703.74072984,1,1.0
12,11,3,10,67098306.90188878,1,1.0
12,12,0,0,54455851.59590862,1,1.0
12,12,1,4,62047588.01509895,1,1.0
12,12,2,8,74101309.97996405,1,1.0
12,12,3,10,61480677.27095693,1,1.0
12,13,0,0,63054450.3194684,1,1.0
12,13,1,4,85492588.29951714,1,1.0
12,13,2,8,76175686.05997299,1,1.0
12,13,3,11,69829502.85040587,1,1.0
12,14,0,0,61864049.269117594,1,1.0
12,14,1,3,87646859.65628178,1,1.0
12,14,2,8,83831785.54006396,1,1.0
12,14,3,11,73469988.38384995,1,1.0
12,15,0,2,61768540.26029867,1,1.0
12,15,1,3,67280848.1231258,1,1.0
12,15,2,6,58243686.53558668,1,1.0
12,15,3,10,96216069.48032334,1,1.0
12,16,0,2,71505896.30522506,1,1.0
12,16,1,4,64719658.588145405,1,1.0
12,16,2,8,55743233.493548036,1,1.0
12,16,3,10,72582700.58162494,1,1.0
12,17,0,1,64348553.70589129,1,1.0
12,17,1,3,60161525.88449512,1,1.0
12,17,2,8,66107808.642661355,1,1.0
12,17,3,10,69209036.93507294,1,1.0
12,18,0,2,75824414.36001708,1,1.0
12,18,1,3,72817246.59627168,1,1.0
12,18,2,8,77880393.77928452,1,1.0
12,18,3,11,62123547.03983521,1,1.0
12,19,0,2,78289920.13228856,1,1.0
12,19,1,3,67424830.61310461,1,1.0
12,19,2,8,56769902.21601816,1,1.0
12,19,3,10,115712700.62784205,1,1.0
12,20,0,2,73123990.99632445,1,1.0
12,20,1,4,60189337.617312945,1,1.0
12,20,2,7,65852663.26500057,1,1.0
12,20,3,11,68379493.10440964,1,1.0
12,21,0,2,92216462.4112925,1,1.0
12,21,1,3,94893286.48801337,1,1.0
12,21,2,8,57920673.92049584,1,1.0
12,21,3,11,103368293.24971096,1,1.0
12,22,0,2,60623936.923225015,1,1.0
12,22,1,3,84233257.92661873,1,1.0
12,22,2,8,78704501.13087745,1,1.0
12,22,3,10,68280883.43767938,1,1.0
12,23,0,2,67693803.20427668,1,1.0
12,23,1,3,112370634.94536012,1,1.0
12,23,2,6,56064718.18136083,1,1.0
12,23,3,10,68557119.7700493,1,1.0
13,0,0,2,70089083.39504933,1,1.0
13,0,1,3,90259735.76341675,1,1.0
13,0,2,6,52897255.18605415,1,1.0
13,0,3,10,96392986.48198032,1,1.0
13,1,0,2,96206387.12520413,1,1.0
13,1,1,4,65952463.42249062,1,1.0
13,1,2,7,57514816.36577542,1,1.0
13,1,3,10,80370147.64992625,1,1.0
13,2,0,2,87992172.29879707,1,1.0
13,2,1,3,60522733.08847899,1,1.0
13,2,2,7,61796721.164217874,1,1.0
13,2,3,10,72777647.58361785,1,1.0
13,3,0,2,63345202.44494882,1,1.0
